SCHOOL_ID,SCHOOL_NM,the_geom,UNIT_ID,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
609725,MORGAN PARK HS,POINT (-87.66568458437962 41.69199917727689),1490,1744 W PRYOR AVE,HS,"7, 8, 9, 10, 11, 12",High School,-87.6656845849,41.6919991776
609762,JULIAN HS,POINT (-87.65369428743502 41.705859687613675),1870,10330 S ELIZABETH ST,HS,"9, 10, 11, 12",High School,-87.6536942871,41.7058596882
609788,BARNARD,POINT (-87.6580217823479 41.70514325427664),2150,10354 S CHARLES ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.658021782,41.705143255
400033,CICS - LONGWOOD,POINT (-87.65576906217012 41.72126258978898),2420,1309 W 95TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6557690623,41.7212625905
609861,CLISSOLD,POINT (-87.68089553939605 41.69298484892952),2820,2350 W 110TH PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6808955394,41.6929848499
610032,"GREEN, W",POINT (-87.65249940438811 41.71925078425793),4410,1150 W 96TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6524994042,41.7192507849
400032,CICS - ELLISON,POINT (-87.6623020359969 41.72117915946775),4911,1547 W 95TH ST,HS,"9, 10",Charter,-87.6623020363,41.7211791599
610086,MOUNT VERNON,POINT (-87.64759757272253 41.70195310233517),4980,10540 S MORGAN ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6475975726,41.7019531032
610128,"GARVEY, M",POINT (-87.64763208400156 41.7066020343075),5420,10309 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6476320843,41.7066020346
610176,SHOOP,POINT (-87.65926639592347 41.69042500428139),5930,1460 W 112TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6592663959,41.6904250053
610295,HIGGINS,POINT (-87.64693914259645 41.68103237333384),7210,11710 S MORGAN ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.646939142,41.6810323739
610195,SUTHERLAND,POINT (-87.67687609154666 41.71144412821944),6120,10015 S LEAVITT ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6768760915,41.7114441294
610105,ORIOLE PARK,POINT (-87.81199888312895 41.978500804223565),5200,5424 N OKETO AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.8119988836,41.9785008051
610282,MCNAIR,POINT (-87.7467302170295 41.89777791258411),7040,4820 W WALTON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7467302174,41.8977779131
609830,BRUNSON,POINT (-87.7655505880446 41.89766372277636),2550,932 N CENTRAL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7655505879,41.8976637235
609835,CAMERON,POINT (-87.71787155016516 41.903793146287065),2610,1234 N MONTICELLO AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7178715501,41.9037931469
609975,HAY,POINT (-87.75575816821751 41.89917216451121),3840,1018 N LARAMIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7557581679,41.8991721657
610021,CASALS,POINT (-87.71423450731962 41.9045439237193),4290,3501 W POTOMAC AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7142345078,41.9045439249
610399,GALAPAGOS CHARTER,POINT (-87.72195836223283 41.89727186558593),5840,3814 W IOWA ST,ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.7219583617,41.8972718665
610036,LEWIS,POINT (-87.7546050492751 41.90682533766835),4450,1431 N LEAMINGTON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7546050488,41.9068253382
610044,LOWELL,POINT (-87.71021607156939 41.90647843565055),4540,3320 W HIRSCH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.710216071,41.9064784368
610098,NOBEL,POINT (-87.72995552299078 41.906196310594794),5110,4127 W HIRSCH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7299555231,41.9061963113
610100,WEST PARK,POINT (-87.7324981858514 41.9069061455282),5140,1425 N TRIPP AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7324981857,41.9069061462
610106,PICCOLO,POINT (-87.73120551093261 41.900140560404004),5210,1040 N KEELER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7312055115,41.9001405613
610235,YOUNG ES,POINT (-87.76708776648464 41.906791726560314),6520,1434 N PARKSIDE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7670877667,41.9067917277
609698,BOGAN HS,POINT (-87.72109851607385 41.749416762507266),1230,3939 W 79TH ST,HS,"9, 10, 11, 12",High School,-87.7210985162,41.7494167633
610287,ASHBURN,POINT (-87.70955472187194 41.74235122680972),7100,8300 S SAINT LOUIS AVE,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7095547222,41.7423512277
609807,HAMPTON,POINT (-87.70873020698082 41.753416034865346),2350,3434 W 77TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.708730207,41.7534160355
609839,CARROLL,POINT (-87.6960131817384 41.74255777760367),2650,2929 W 83RD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.696013182,41.7425577787
609879,DAWES,POINT (-87.71735223248193 41.74503659566535),2980,3810 W 81ST PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7173522328,41.745036596
610080,CICS - WRIGHTWOOD,POINT (-87.6925594428935 41.74536625448344),3180,8130 S CALIFORNIA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7",Charter,-87.6925594433,41.7453662556
610109,OWEN,POINT (-87.7058040378265 41.74284911312189),5240,8247 S CHRISTIANA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7058040372,41.7428491137
610185,STEVENSON,POINT (-87.73161073617992 41.74710796209712),6030,8010 S KOSTNER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7316107357,41.7471079633
610352,DURKIN PARK,POINT (-87.7300102320566 41.73884295053945),7870,8445 S KOLIN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7300102323,41.7388429515
400078,U of C CHARTER - WOODSON,POINT (-87.60836375196152 41.814499437260764),3062,4414 S EVANS AVE,ES,"6, 7, 8",Charter,-87.6083637518,41.8144994381
609727,PHILLIPS AA,POINT (-87.61979543894377 41.823838807701506),1510,244 E PERSHING RD,HS,"9, 10",High School,-87.6197954387,41.8238388088
609727,PHILLIPS HS,POINT (-87.61979543894377 41.823838807701506),1510,244 E PERSHING RD,HS,"9, 10, 11, 12",High School,-87.6197954387,41.8238388088
609751,KING HS,POINT (-87.60392887220621 41.8136747453272),1760,4445 S DREXEL BLVD,HS,"9, 10, 11, 12",High School,-87.6039288726,41.8136747462
609754,CHICAGO MILITARY HS,POINT (-87.61927279619361 41.830636084332276),1800,3519 S GILES AVE,HS,"9, 10, 11, 12",High School,-87.619272796,41.8306360855
609889,U of C CHARTER - DONOGHUE,POINT (-87.6085210394854 41.82776434842013),2600,707 E 37TH ST,ES,"PK, K, 1, 2, 3, 4, 5",Charter,-87.6085210399,41.8277643489
609889,U of C CHARTER - NORTH KENWOOD CHARTER,POINT (-87.59852018275234 41.811402834532856),3060,1119 E 46TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.5985201826,41.8114028354
609891,DOOLITTLE,POINT (-87.61295874310883 41.83116032947466),3070,535 E 35TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6129587426,41.8311603306
609928,FULLER,POINT (-87.61172901885834 41.81800389280356),3440,4214 S SAINT LAWRENCE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6117290186,41.8180038934
609951,ARIEL,POINT (-87.59852018275234 41.811402834532856),3640,1119 E 46TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.5985201826,41.8114028354
610061,MAYO,POINT (-87.61978058413744 41.827396418567496),4700,249 E 37TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.619780584,41.8273964196
610110,WELLS,POINT (-87.61979543894377 41.823838807701506),5250,244 E PERSHING RD,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6197954387,41.8238388088
610256,ROBINSON,POINT (-87.59911565454607 41.81733042575156),6780,4225 S LAKE PARK AVE,ES,"PK, K, 1, 2, 3",Elementary School,-87.5991156541,41.8173304268
610258,PRICE,POINT (-87.60396465173872 41.81531516885203),6810,4351 S DREXEL BLVD,MS,"4, 5, 6, 7, 8",Elementary School,-87.6039646521,41.8153151694
610260,MCCORKLE,POINT (-87.62615419191953 41.81402651354876),6820,4421 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6261541924,41.8140265143
610276,MOLLISON,POINT (-87.61667295363311 41.81435749145163),6950,4415 S DR MARTIN LUTHER KING JR DR,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6166729533,41.8143574922
610345,WOODSON SOUTH,POINT (-87.60836375196152 41.814499437260764),7820,4414 S EVANS AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6083637518,41.8144994381
609753,CHICAGO AGRICULTURAL HS,POINT (-87.71777107741765 41.6912618899848),1790,3857 W 111TH ST,HS,"9, 10, 11, 12",High School,-87.7177710774,41.6912618907
609849,CASSELL,POINT (-87.70316059363368 41.68734825722181),2720,11314 S SPAULDING AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7031605936,41.6873482578
609871,VICK ECC,POINT (-87.68567575189827 41.688149676671586),2920,2554 W 113TH ST,ES,PK,Elementary School,-87.6856757516,41.6881496777
610082,MOUNT GREENWOOD,POINT (-87.70586484664777 41.695732763950296),4940,10841 S HOMAN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7058648462,41.6957327643
610084,KELLER,POINT (-87.6972776121568 41.69712916932709),4960,3020 W 108TH ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6972776121,41.6971291699
609901,EDGEBROOK,POINT (-87.76186954069269 41.99940184592073),3170,6525 N HIAWATHA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7618695412,41.9994018467
609995,HITCH,POINT (-87.77917821694437 41.98367235944452),4010,5625 N MCVICKER AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7791782171,41.9836723606
610155,SAUGANASH,POINT (-87.74590458690382 41.99114751512771),5690,6040 N KILPATRICK AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7459045872,41.9911475164
609974,HAWTHORNE,POINT (-87.65776399591843 41.94227459873112),3830,3319 N CLIFTON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6577639953,41.9422745998
610010,JAHN,POINT (-87.67586482607611 41.93924638590994),4170,3149 N WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6758648264,41.9392463867
610094,NETTELHORST,POINT (-87.64450610206367 41.941637615290546),5070,3252 N BROADWAY,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6445061025,41.9416376165
610191,STONE,POINT (-87.68484793432359 41.99535770230554),6070,6239 N LEAVITT ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.684847934,41.9953577029
609724,MATHER HS,POINT (-87.70253081196181 41.987556515091455),1480,5835 N LINCOLN AVE,HS,"9, 10, 11, 12",High School,-87.7025308124,41.9875565158
609744,NORTHSIDE LEARNING HS,POINT (-87.72238526581896 41.982931368553395),1690,3730 W BRYN MAWR AVE,HS,"9, 10, 11, 12",High School,-87.7223852654,41.9829313695
609859,CLINTON,POINT (-87.69830479172033 41.99254234632997),2810,6110 N FAIRFIELD AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6983047917,41.9925423467
610011,JAMIESON,POINT (-87.7004742654949 41.98464186556909),4180,5650 N MOZART ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7004742654,41.9846418668
610182,SOLOMON,POINT (-87.72398745820183 41.993942871450734),5980,6206 N HAMLIN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7239874587,41.9939428719
400034,CICS - NORTHTOWN,POINT (-87.72650336030274 41.990203857185975),7740,3900 W PETERSON AVE,HS,"9, 10, 11, 12",Charter,-87.7265033605,41.990203858
609730,SENN HS,POINT (-87.6651696096604 41.98903356585579),1540,5900 N GLENWOOD AVE,HS,"9, 10, 11, 12",High School,-87.6651696094,41.9890335663
609976,HAYT,POINT (-87.66850301538882 41.994499731113386),3850,1518 W GRANVILLE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6685030153,41.9944997317
610390,RICKOVER MILITARY HS,POINT (-87.6651696096604 41.98903356585579),7140,5900 N GLENWOOD AVE,HS,"9, 10, 11",High School,-87.6651696094,41.9890335663
610196,SWIFT,POINT (-87.65824091456217 41.989139993511166),6130,5900 N WINTHROP AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6582409146,41.9891399944
610377,SENN AA,POINT (-87.6651696096604 41.98903356585579),7650,5900 N GLENWOOD AVE,HS,"9, 10",High School,-87.6651696094,41.9890335663
400066,PERSPECTIVES - IIT MATH AND SCIENCE ACADEMY,POINT (-87.6247519138072 41.82782499599435),1964,3663 S WABASH AVE,HS,"6, 7, 8, 9, 10",Charter,-87.6247519133,41.8278249971
400052,NOBLE - COMER,POINT (-87.60201246933886 41.76403619408351),1935,7200 S INGLESIDE AVE,HS,"9, 10",Charter,-87.602012469,41.7640361948
400057,NOBLE - UIC PREP,POINT (-87.67607206022903 41.86575481999043),1936,1231 S DAMEN AVE,HS,"9, 10",Charter,-87.6760720601,41.8657548211
